id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,total_clicks_week8,active_days_week8,oucontent_clicks_week8,quiz_clicks_week8,resource_clicks_week8,homepage_clicks_week8,subpage_clicks_week8,glossary_clicks_week8,oucollaborate_clicks_week8,forumng_clicks_week8,label
196189,CCC,2014J,F,Scotland,HE Qualification,30-40%,0-35,N,0,60,216.0,29.0,0.0,105.0,8.0,72.0,21.0,0.0,0.0,8.0,1
199261,CCC,2014J,M,Wales,HE Qualification,80-90%,35-55,N,0,60,181.0,7.0,1.0,133.0,9.0,23.0,13.0,0.0,0.0,0.0,0
199361,CCC,2014J,M,North Western Region,Lower Than A Level,40-50%,0-35,N,0,60,477.0,29.0,10.0,161.0,10.0,92.0,33.0,0.0,0.0,162.0,0
199760,CCC,2014J,M,Scotland,HE Qualification,10-20,0-35,N,0,60,316.0,10.0,4.0,187.0,26.0,30.0,23.0,0.0,0.0,43.0,0
200372,CCC,2014J,M,Scotland,HE Qualification,20-30%,35-55,N,1,120,83.0,14.0,1.0,27.0,3.0,25.0,15.0,0.0,0.0,7.0,0
201425,CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,N,0,60,449.0,24.0,59.0,192.0,66.0,68.0,48.0,0.0,0.0,13.0,1
205218,CCC,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,N,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
232072,CCC,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,N,0,60,1625.0,28.0,1202.0,255.0,19.0,56.0,29.0,0.0,2.0,59.0,0
233444,CCC,2014J,M,London Region,Lower Than A Level,0-10%,0-35,N,1,60,108.0,10.0,54.0,19.0,5.0,16.0,9.0,0.0,0.0,5.0,0
234957,CCC,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,0,60,14.0,9.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0
235121,CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,N,0,115,46.0,11.0,0.0,17.0,1.0,20.0,3.0,0.0,0.0,4.0,0
238255,CCC,2014J,F,Scotland,HE Qualification,50-60%,0-35,Y,0,30,119.0,24.0,0.0,33.0,3.0,67.0,12.0,0.0,0.0,0.0,0
240486,CCC,2014J,M,South Region,A Level or Equivalent,80-90%,35-55,N,0,60,539.0,38.0,92.0,157.0,31.0,106.0,34.0,0.0,1.0,115.0,0
242636,CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,0,120,104.0,4.0,0.0,72.0,1.0,19.0,9.0,0.0,0.0,2.0,0
242778,CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,N,1,30,114.0,7.0,13.0,42.0,10.0,34.0,3.0,0.0,0.0,11.0,0
243358,CCC,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,N,0,90,149.0,9.0,0.0,97.0,2.0,24.0,8.0,0.0,0.0,17.0,1
244738,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,N,0,60,704.0,28.0,16.0,432.0,39.0,90.0,51.0,0.0,0.0,74.0,1
245217,CCC,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,1,250,117.0,10.0,1.0,63.0,11.0,25.0,10.0,0.0,0.0,3.0,0
245600,CCC,2014J,M,North Region,A Level or Equivalent,,0-35,N,0,120,206.0,14.0,14.0,41.0,34.0,64.0,28.0,0.0,0.0,18.0,1
246829,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,0,90,273.0,22.0,1.0,115.0,6.0,32.0,16.0,0.0,0.0,102.0,0
247304,CCC,2014J,F,East Anglian Region,HE Qualification,60-70%,0-35,N,0,60,177.0,13.0,0.0,107.0,8.0,39.0,15.0,0.0,0.0,3.0,0
248818,CCC,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,N,0,60,127.0,7.0,8.0,85.0,10.0,17.0,5.0,0.0,0.0,1.0,0
253013,CCC,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,502.0,27.0,49.0,257.0,17.0,100.0,31.0,0.0,0.0,45.0,1
253496,CCC,2014J,M,Wales,Lower Than A Level,0-10%,0-35,N,0,60,266.0,15.0,87.0,37.0,13.0,56.0,7.0,0.0,0.0,64.0,0
256532,CCC,2014J,M,South Region,A Level or Equivalent,50-60%,35-55,N,1,30,19.0,2.0,8.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,0
256680,CCC,2014J,F,South Region,A Level or Equivalent,60-70%,0-35,Y,0,60,281.0,17.0,0.0,157.0,6.0,50.0,16.0,0.0,0.0,50.0,0
256867,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,N,0,60,505.0,19.0,168.0,259.0,8.0,56.0,8.0,0.0,0.0,4.0,1
257887,CCC,2014J,M,Ireland,HE Qualification,,0-35,N,0,60,250.0,21.0,7.0,111.0,50.0,61.0,11.0,0.0,0.0,7.0,1
258042,CCC,2014J,F,South East Region,HE Qualification,60-70%,35-55,N,0,30,281.0,26.0,4.0,56.0,8.0,112.0,30.0,0.0,0.0,69.0,0
259641,CCC,2014J,M,North Region,A Level or Equivalent,,35-55,N,0,120,561.0,28.0,36.0,174.0,51.0,155.0,61.0,0.0,0.0,77.0,1
260062,CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,N,1,30,85.0,8.0,0.0,50.0,5.0,20.0,8.0,0.0,0.0,0.0,0
261160,CCC,2014J,F,Wales,Lower Than A Level,20-30%,35-55,N,0,150,339.0,26.0,12.0,105.0,46.0,72.0,40.0,0.0,0.0,59.0,0
262385,CCC,2014J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,N,0,60,217.0,13.0,0.0,128.0,5.0,36.0,23.0,0.0,0.0,23.0,1
263150,CCC,2014J,F,London Region,A Level or Equivalent,40-50%,0-35,N,0,60,147.0,10.0,0.0,98.0,8.0,23.0,16.0,0.0,0.0,0.0,0
264151,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,N,0,60,363.0,23.0,125.0,79.0,28.0,64.0,45.0,0.0,0.0,18.0,0
264715,CCC,2014J,F,South Region,A Level or Equivalent,20-30%,35-55,N,0,60,979.0,36.0,14.0,217.0,20.0,129.0,64.0,0.0,0.0,535.0,1
264723,CCC,2014J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,N,0,90,9.0,3.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0
264845,CCC,2014J,F,West Midlands Region,HE Qualification,60-70%,55<=,N,0,30,435.0,24.0,42.0,156.0,16.0,81.0,34.0,0.0,0.0,98.0,0
266097,CCC,2014J,M,London Region,Lower Than A Level,40-50%,35-55,N,0,30,595.0,22.0,40.0,402.0,19.0,68.0,30.0,0.0,0.0,34.0,0
266558,CCC,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,Y,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
267619,CCC,2014J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,N,0,90,356.0,41.0,1.0,135.0,66.0,137.0,15.0,0.0,0.0,0.0,0
268018,CCC,2014J,M,London Region,Lower Than A Level,40-50%,0-35,N,1,60,100.0,5.0,16.0,49.0,4.0,17.0,14.0,0.0,0.0,0.0,0
269388,CCC,2014J,F,Scotland,HE Qualification,30-40%,0-35,N,0,90,300.0,11.0,68.0,106.0,6.0,57.0,11.0,0.0,1.0,47.0,0
271526,CCC,2014J,M,South Region,HE Qualification,80-90%,35-55,N,0,60,147.0,7.0,2.0,67.0,11.0,36.0,19.0,0.0,0.0,10.0,0
275297,CCC,2014J,M,North Region,HE Qualification,,0-35,N,0,120,541.0,31.0,17.0,163.0,186.0,120.0,32.0,0.0,0.0,10.0,1
275711,CCC,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,N,0,80,447.0,22.0,2.0,168.0,26.0,124.0,39.0,0.0,0.0,86.0,0
275882,CCC,2014J,M,South East Region,A Level or Equivalent,80-90%,35-55,N,0,60,10.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0
278413,CCC,2014J,M,London Region,HE Qualification,0-10%,35-55,N,0,30,278.0,19.0,12.0,159.0,30.0,51.0,21.0,0.0,1.0,0.0,0
278600,CCC,2014J,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,0,90,91.0,9.0,2.0,56.0,8.0,18.0,5.0,0.0,0.0,0.0,0
279879,CCC,2014J,F,Scotland,HE Qualification,70-80%,0-35,N,0,30,128.0,8.0,1.0,92.0,9.0,18.0,6.0,0.0,0.0,0.0,0
279883,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,1,180,19.0,4.0,0.0,1.0,1.0,8.0,3.0,0.0,2.0,4.0,0
283618,CCC,2014J,M,West Midlands Region,Lower Than A Level,90-100%,35-55,N,0,30,298.0,20.0,84.0,75.0,14.0,44.0,33.0,0.0,2.0,43.0,0
284095,CCC,2014J,F,South West Region,HE Qualification,90-100%,0-35,N,0,120,311.0,21.0,13.0,182.0,24.0,57.0,19.0,0.0,2.0,9.0,1
284741,CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,120,9.0,2.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0
285412,CCC,2014J,M,North Region,Lower Than A Level,30-40%,0-35,N,0,60,306.0,16.0,38.0,64.0,10.0,70.0,45.0,0.0,2.0,75.0,0
285637,CCC,2014J,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,0,30,44.0,3.0,0.0,21.0,4.0,6.0,9.0,0.0,0.0,0.0,0
286658,CCC,2014J,F,North Region,A Level or Equivalent,,35-55,N,0,90,664.0,20.0,49.0,457.0,11.0,44.0,37.0,0.0,0.0,57.0,1
287897,CCC,2014J,F,East Midlands Region,Lower Than A Level,50-60%,0-35,Y,0,120,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
289397,CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,Y,1,60,23.0,3.0,0.0,2.0,4.0,10.0,3.0,0.0,0.0,4.0,0
290043,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,N,0,60,124.0,6.0,7.0,55.0,34.0,18.0,10.0,0.0,0.0,0.0,0
291156,CCC,2014J,F,London Region,A Level or Equivalent,70-80%,0-35,N,0,90,199.0,10.0,0.0,98.0,71.0,10.0,6.0,0.0,0.0,11.0,0
291674,CCC,2014J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,N,0,30,449.0,22.0,1.0,110.0,17.0,68.0,25.0,0.0,2.0,221.0,1
293162,CCC,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,N,0,90,508.0,38.0,191.0,128.0,14.0,122.0,37.0,0.0,2.0,10.0,1
293321,CCC,2014J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,120,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
293686,CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,30,1837.0,54.0,140.0,483.0,38.0,283.0,95.0,0.0,1.0,788.0,1
294112,CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,N,0,150,455.0,36.0,70.0,116.0,39.0,111.0,42.0,0.0,3.0,71.0,0
296222,CCC,2014J,M,South East Region,A Level or Equivalent,80-90%,0-35,N,0,90,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
296725,CCC,2014J,F,Scotland,Post Graduate Qualification,50-60%,0-35,N,0,210,338.0,13.0,52.0,178.0,12.0,56.0,34.0,0.0,0.0,5.0,0
297166,CCC,2014J,F,London Region,Lower Than A Level,10-20,35-55,N,0,60,271.0,12.0,48.0,145.0,7.0,30.0,36.0,0.0,0.0,3.0,0
298777,CCC,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,120,7.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0
300611,CCC,2014J,M,North Western Region,HE Qualification,0-10%,0-35,N,1,30,79.0,8.0,0.0,54.0,5.0,12.0,8.0,0.0,0.0,0.0,1
301681,CCC,2014J,F,North Region,A Level or Equivalent,30-40%,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
303218,CCC,2014J,M,Yorkshire Region,HE Qualification,40-50%,0-35,N,0,60,344.0,19.0,38.0,95.0,61.0,90.0,38.0,0.0,0.0,19.0,1
305036,CCC,2014J,M,North Western Region,Lower Than A Level,50-60%,0-35,N,0,60,190.0,10.0,7.0,127.0,10.0,31.0,13.0,0.0,0.0,0.0,0
306202,CCC,2014J,M,London Region,A Level or Equivalent,0-10%,0-35,N,0,120,4559.0,38.0,9.0,95.0,4309.0,105.0,34.0,0.0,0.0,2.0,1
307297,CCC,2014J,M,South East Region,HE Qualification,60-70%,0-35,N,0,45,133.0,6.0,0.0,50.0,19.0,25.0,33.0,0.0,1.0,2.0,0
307789,CCC,2014J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308953,CCC,2014J,F,West Midlands Region,HE Qualification,20-30%,35-55,N,0,30,750.0,21.0,0.0,582.0,15.0,57.0,64.0,0.0,0.0,29.0,0
310280,CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,N,1,60,376.0,26.0,22.0,191.0,21.0,70.0,17.0,0.0,0.0,39.0,0
310765,CCC,2014J,M,Yorkshire Region,HE Qualification,40-50%,35-55,N,0,30,418.0,32.0,4.0,56.0,54.0,63.0,49.0,0.0,0.0,183.0,1
311332,CCC,2014J,F,South West Region,Lower Than A Level,80-90%,35-55,N,0,30,320.0,14.0,1.0,255.0,6.0,31.0,24.0,0.0,0.0,0.0,0
311862,CCC,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,268.0,9.0,5.0,167.0,5.0,31.0,9.0,0.0,0.0,48.0,1
312061,CCC,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,0,60,117.0,6.0,0.0,72.0,7.0,24.0,11.0,0.0,0.0,2.0,0
314555,CCC,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,Y,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
314956,CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,N,0,60,228.0,15.0,0.0,130.0,3.0,36.0,11.0,0.0,0.0,45.0,1
316091,CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,30,108.0,11.0,0.0,69.0,2.0,20.0,16.0,0.0,0.0,0.0,1
316454,CCC,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,Y,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
317801,CCC,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,30,831.0,42.0,39.0,232.0,83.0,216.0,112.0,0.0,0.0,135.0,0
319035,CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
319492,CCC,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,0,110,104.0,9.0,0.0,16.0,8.0,25.0,16.0,0.0,0.0,35.0,0
320153,CCC,2014J,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,N,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
322499,CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,0-35,N,0,120,239.0,12.0,37.0,82.0,11.0,29.0,18.0,0.0,0.0,61.0,0
322641,CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,0,60,282.0,26.0,9.0,137.0,15.0,59.0,48.0,0.0,0.0,9.0,1
322844,CCC,2014J,M,Ireland,A Level or Equivalent,40-50%,0-35,N,0,30,167.0,10.0,1.0,79.0,16.0,35.0,17.0,0.0,0.0,14.0,0
322907,CCC,2014J,M,London Region,HE Qualification,30-40%,55<=,N,0,30,163.0,12.0,0.0,69.0,6.0,38.0,22.0,0.0,0.0,22.0,0
324338,CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,N,0,120,172.0,10.0,2.0,97.0,11.0,34.0,11.0,0.0,0.0,16.0,0
324440,CCC,2014J,F,London Region,Lower Than A Level,20-30%,0-35,N,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
325497,CCC,2014J,F,South West Region,A Level or Equivalent,20-30%,0-35,N,1,60,93.0,7.0,0.0,38.0,11.0,18.0,16.0,0.0,0.0,9.0,0
325518,CCC,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,N,0,60,132.0,7.0,0.0,10.0,100.0,18.0,2.0,0.0,0.0,1.0,0
327057,CCC,2014J,M,South East Region,HE Qualification,50-60%,0-35,N,0,100,319.0,20.0,13.0,161.0,8.0,66.0,29.0,0.0,0.0,41.0,1
328123,CCC,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,Y,0,60,187.0,13.0,1.0,91.0,32.0,26.0,15.0,0.0,0.0,20.0,0
328674,CCC,2014J,F,East Anglian Region,Lower Than A Level,60-70%,0-35,N,0,90,26.0,2.0,0.0,13.0,2.0,10.0,0.0,0.0,0.0,0.0,0
329455,CCC,2014J,M,London Region,Post Graduate Qualification,20-30%,35-55,N,0,60,311.0,7.0,197.0,3.0,47.0,14.0,27.0,0.0,0.0,16.0,0
330453,CCC,2014J,M,South Region,Lower Than A Level,30-40%,35-55,N,0,60,243.0,15.0,5.0,78.0,47.0,48.0,39.0,0.0,0.0,19.0,1
330952,CCC,2014J,M,North Western Region,Lower Than A Level,20-30%,35-55,N,0,270,80.0,10.0,0.0,22.0,18.0,21.0,17.0,0.0,0.0,0.0,0
330966,CCC,2014J,M,South Region,HE Qualification,90-100%,35-55,N,0,30,90.0,9.0,0.0,49.0,6.0,20.0,13.0,0.0,1.0,0.0,0
331622,CCC,2014J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,N,0,150,13.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0
332436,CCC,2014J,M,South Region,Lower Than A Level,70-80%,0-35,N,0,60,587.0,39.0,201.0,216.0,14.0,114.0,28.0,0.0,0.0,10.0,1
334154,CCC,2014J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,0,30,134.0,12.0,38.0,23.0,4.0,33.0,21.0,0.0,0.0,14.0,0
334225,CCC,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,N,0,90,393.0,14.0,8.0,137.0,21.0,65.0,27.0,0.0,1.0,128.0,1
335401,CCC,2014J,M,South Region,Lower Than A Level,20-30%,35-55,N,0,30,109.0,7.0,14.0,43.0,9.0,26.0,14.0,0.0,0.0,0.0,0
335405,CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,60,746.0,36.0,13.0,204.0,8.0,127.0,33.0,0.0,0.0,359.0,1
335914,CCC,2014J,F,Ireland,A Level or Equivalent,20-30%,0-35,N,0,30,98.0,12.0,13.0,29.0,6.0,40.0,8.0,0.0,0.0,0.0,0
336014,CCC,2014J,M,Scotland,HE Qualification,80-90%,0-35,N,0,120,414.0,29.0,16.0,233.0,29.0,81.0,37.0,0.0,1.0,16.0,0
336131,CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,2465.0,70.0,76.0,259.0,54.0,610.0,99.0,0.0,0.0,1350.0,1
336695,CCC,2014J,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,1,60,240.0,20.0,26.0,59.0,26.0,65.0,52.0,0.0,0.0,10.0,1
336772,CCC,2014J,M,South West Region,Lower Than A Level,80-90%,35-55,N,0,30,323.0,34.0,82.0,88.0,14.0,95.0,38.0,0.0,2.0,1.0,1
338731,CCC,2014J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,N,1,30,2598.0,37.0,1929.0,518.0,12.0,96.0,35.0,0.0,0.0,5.0,0
338983,CCC,2014J,M,East Anglian Region,Lower Than A Level,20-30%,35-55,N,0,30,576.0,24.0,88.0,266.0,12.0,97.0,19.0,0.0,0.0,89.0,0
339235,CCC,2014J,M,West Midlands Region,HE Qualification,70-80%,0-35,N,0,90,231.0,26.0,9.0,137.0,9.0,59.0,16.0,0.0,0.0,0.0,1
339824,CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,Y,0,60,79.0,14.0,7.0,0.0,25.0,41.0,5.0,0.0,0.0,0.0,0
340010,CCC,2014J,F,North Western Region,Lower Than A Level,40-50%,0-35,N,0,30,490.0,7.0,157.0,106.0,24.0,78.0,119.0,0.0,0.0,1.0,1
341361,CCC,2014J,M,London Region,HE Qualification,10-20,35-55,N,0,60,238.0,18.0,0.0,102.0,24.0,53.0,35.0,0.0,0.0,21.0,0
342799,CCC,2014J,M,Wales,Lower Than A Level,0-10%,0-35,Y,1,30,364.0,21.0,55.0,87.0,12.0,86.0,52.0,0.0,0.0,64.0,1
344740,CCC,2014J,M,London Region,Lower Than A Level,60-70%,35-55,N,0,90,127.0,6.0,4.0,84.0,5.0,30.0,2.0,0.0,0.0,0.0,0
347809,CCC,2014J,F,Scotland,HE Qualification,10-20,0-35,N,0,60,430.0,24.0,67.0,157.0,56.0,56.0,49.0,0.0,0.0,43.0,1
348351,CCC,2014J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,N,0,60,364.0,11.0,120.0,112.0,9.0,48.0,31.0,0.0,0.0,43.0,0
348783,CCC,2014J,M,North Western Region,A Level or Equivalent,50-60%,0-35,N,0,90,420.0,28.0,11.0,197.0,28.0,93.0,40.0,0.0,0.0,47.0,1
348855,CCC,2014J,M,Scotland,Post Graduate Qualification,20-30%,35-55,N,0,60,835.0,44.0,16.0,549.0,14.0,154.0,70.0,0.0,0.0,29.0,1
349093,CCC,2014J,M,North Western Region,HE Qualification,90-100%,35-55,N,0,60,829.0,32.0,306.0,298.0,31.0,96.0,54.0,0.0,0.0,37.0,1
350267,CCC,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,N,0,130,309.0,21.0,5.0,1.0,16.0,114.0,20.0,0.0,0.0,147.0,0
350929,CCC,2014J,F,London Region,A Level or Equivalent,40-50%,0-35,Y,0,60,18.0,4.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0
351903,CCC,2014J,M,North Western Region,HE Qualification,50-60%,0-35,N,0,30,448.0,20.0,2.0,266.0,54.0,61.0,35.0,0.0,0.0,20.0,0
352637,CCC,2014J,M,London Region,A Level or Equivalent,20-30%,35-55,N,0,120,596.0,37.0,12.0,360.0,54.0,93.0,50.0,0.0,0.0,24.0,1
353660,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,N,1,60,82.0,8.0,31.0,0.0,4.0,17.0,11.0,0.0,0.0,19.0,0
353804,CCC,2014J,M,North Western Region,HE Qualification,30-40%,35-55,N,1,60,64.0,12.0,17.0,0.0,5.0,31.0,11.0,0.0,0.0,0.0,0
354688,CCC,2014J,F,London Region,Lower Than A Level,60-70%,0-35,N,0,60,122.0,15.0,1.0,32.0,12.0,46.0,28.0,0.0,0.0,0.0,1
355935,CCC,2014J,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,N,0,60,187.0,23.0,0.0,108.0,11.0,43.0,13.0,0.0,0.0,10.0,1
356297,CCC,2014J,M,Wales,Lower Than A Level,0-10%,35-55,N,0,60,1222.0,48.0,312.0,288.0,29.0,261.0,123.0,0.0,5.0,195.0,0
356523,CCC,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,N,1,30,365.0,22.0,122.0,3.0,21.0,70.0,55.0,0.0,0.0,90.0,0
357820,CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,N,0,120,41.0,3.0,2.0,8.0,2.0,24.0,3.0,0.0,0.0,2.0,0
358075,CCC,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,N,1,90,159.0,6.0,0.0,120.0,1.0,20.0,3.0,0.0,3.0,12.0,1
358578,CCC,2014J,F,South Region,Lower Than A Level,30-40%,0-35,N,0,90,269.0,14.0,55.0,110.0,17.0,52.0,19.0,0.0,0.0,14.0,0
359657,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,N,0,120,222.0,18.0,2.0,5.0,20.0,93.0,14.0,0.0,0.0,84.0,0
359958,CCC,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,N,0,60,1011.0,36.0,583.0,113.0,55.0,122.0,71.0,0.0,0.0,62.0,1
360483,CCC,2014J,M,Wales,Lower Than A Level,30-40%,0-35,N,0,90,127.0,11.0,38.0,52.0,3.0,29.0,2.0,0.0,0.0,0.0,0
362140,CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,90,656.0,38.0,21.0,413.0,34.0,120.0,28.0,0.0,0.0,38.0,1
362548,CCC,2014J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,N,0,30,620.0,35.0,11.0,303.0,16.0,155.0,82.0,0.0,0.0,46.0,0
364066,CCC,2014J,M,London Region,Lower Than A Level,30-40%,0-35,N,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364103,CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,N,0,90,352.0,15.0,145.0,83.0,20.0,57.0,19.0,0.0,6.0,14.0,1
365661,CCC,2014J,F,Wales,A Level or Equivalent,0-10%,35-55,N,0,30,367.0,20.0,26.0,211.0,12.0,58.0,36.0,0.0,1.0,18.0,1
365701,CCC,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,N,0,180,1362.0,52.0,131.0,711.0,55.0,181.0,120.0,0.0,7.0,146.0,1
366164,CCC,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,N,0,30,402.0,17.0,4.0,173.0,12.0,88.0,23.0,0.0,2.0,98.0,0
366367,CCC,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,0,30,142.0,16.0,4.0,58.0,16.0,35.0,26.0,0.0,0.0,0.0,1
366873,CCC,2014J,F,South Region,A Level or Equivalent,80-90%,35-55,N,0,120,194.0,17.0,0.0,61.0,5.0,33.0,12.0,0.0,0.0,78.0,0
367352,CCC,2014J,M,North Western Region,HE Qualification,30-40%,0-35,N,0,60,80.0,10.0,0.0,51.0,3.0,17.0,7.0,0.0,0.0,0.0,0
367510,CCC,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,Y,0,150,352.0,19.0,32.0,113.0,29.0,92.0,43.0,0.0,0.0,40.0,0
367815,CCC,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,Y,0,120,127.0,10.0,10.0,48.0,25.0,20.0,22.0,0.0,0.0,0.0,0
368436,CCC,2014J,M,East Midlands Region,Lower Than A Level,30-40%,35-55,N,0,30,1485.0,63.0,437.0,213.0,32.0,342.0,89.0,0.0,9.0,360.0,1
369208,CCC,2014J,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,0,60,124.0,9.0,3.0,79.0,6.0,25.0,11.0,0.0,0.0,0.0,0
369242,CCC,2014J,M,South East Region,A Level or Equivalent,40-50%,0-35,N,0,150,259.0,11.0,6.0,213.0,5.0,14.0,12.0,0.0,0.0,5.0,0
369610,CCC,2014J,M,South East Region,HE Qualification,90-100%,35-55,N,0,90,297.0,20.0,41.0,99.0,23.0,78.0,42.0,0.0,3.0,8.0,1
